file,class,method,variable,usage
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"get/3[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response,boolean]",json,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"get/3[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response,boolean]",questionsDAO,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",logger,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",logger,5
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",invalid,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",ok,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",questionsDAO,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",unauthorised,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",logger,6
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",invalid,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",json,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",ok,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",questionsDAO,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Questions.java,br.ufmg.engsoft.reprova.routes.api.Questions,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",unauthorised,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,test_retrieval/0,dao,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,setup/0,dao,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,setup/0,logger,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,setup/0,json,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,setup/0,db,3
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,assumeConnection/0,db,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,test_insertion/0,dao,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,dao,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,logger,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,json,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,db,3
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,assumeConnection/0,db,1
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_retrieval/0,dao,2
/src/2020-02/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_insertion/0,dao,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",courses,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",statement,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",description,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",theme,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",id,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,"Question/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Course>,boolean]",isPrivate,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],courses,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],statement,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],description,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],theme,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],id,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,equals/1[java.lang.Object],isPrivate,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,courses,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,statement,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,description,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,theme,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,id,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,toString/0,isPrivate,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,courses,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,statement,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,description,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,theme,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,id,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Question.java,br.ufmg.engsoft.reprova.model.Question,hashCode/0,isPrivate,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,equals/1[java.lang.Object],ref,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,equals/1[java.lang.Object],year,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",ref,5
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",courseName,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,"Course/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",year,4
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,hashCode/0,ref,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,hashCode/0,year,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,toString/0,ref,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/Course.java,br.ufmg.engsoft.reprova.model.Course,toString/0,year,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,getFormat/0,format,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,ScoreFile/1[java.lang.String],format,3
/src/2020-02/src/java/br/ufmg/engsoft/reprova/model/ScoreFile.java,br.ufmg.engsoft.reprova.model.ScoreFile,validateFile/1[java.lang.String],format,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],scoreFileType,2
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,isLoaded,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,isLoaded,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],granularity,2
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,isLoaded,2
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isFineGrained/0,granularity,2
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,isLoaded,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,isLoaded,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,granularity,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,scoreFileType,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,setup/0,logger,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",courseDAO,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",courseDAO,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",ok,1
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",json,5
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",courseDAO,4
/src/2020-02/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",logger,1
