file,class,method,variable,usage
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",response,4
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",success,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",id,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",token,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,authorised/1[java.lang.String],token,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,DeleteQuestionCommand/1[br.ufmg.engsoft.reprova.database.QuestionsDAO],questionsDAO,2
/src/02-questions/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/RegistryController.java,br.ufmg.engsoft.controllers.RegistryController,"login/1[java.util.Map<java.lang.String,java.lang.String>]",input,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/variability/FineGrainedCourseDAOFactory.java,br.ufmg.engsoft.reprova.database.variability.FineGrainedCourseDAOFactory,"createCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",json,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/variability/FineGrainedCourseDAOFactory.java,br.ufmg.engsoft.reprova.database.variability.FineGrainedCourseDAOFactory,"createCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",db,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/XMLScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.XMLScoreFactory,createScoreFile/1[java.lang.String],scoreFile,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/variability/XMLScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.XMLScoreFactory,createScoreFile/1[java.lang.String],submittedFileName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",ref,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",courseName,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",year,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",students,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",ref,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",courseName,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/3[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String]",year,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",score,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",ref,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",courseName,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,float]",year,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],reference,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],courseName,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],year,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],scoreLine,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],course,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],courseFactory,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],fields,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,courseFromLine/1[java.lang.String],referenceInt,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,studentFromLine/1[java.lang.String],score,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,studentFromLine/1[java.lang.String],student,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,studentFromLine/1[java.lang.String],scoreLine,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,studentFromLine/1[java.lang.String],id,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,studentFromLine/1[java.lang.String],fields,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],scoredCourse,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],student,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],e,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],reader,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],isHeader,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],scoreLine,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],course,5
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,getScoredCourseFromFile/1[java.io.BufferedReader],students,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,parseLine/1[java.lang.String],scoreLine,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,parseLine/1[java.lang.String],fields,2
/src/02-questions/src/java/br/ufmg/engsoft/reprova/model/ScoreCsv.java,br.ufmg.engsoft.reprova.model.ScoreCsv,parseLine/1[java.lang.String],separator,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/CourseDAOFactory.java,br.ufmg.engsoft.reprova.database.CourseDAOFactory,"createCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",json,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/database/CourseDAOFactory.java,br.ufmg.engsoft.reprova.database.CourseDAOFactory,"createCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",db,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],e,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],properties,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],e,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],properties,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,e,0
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,prop,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,is,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"get/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"delete/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",json,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",courseDAO,3
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",request,1
/src/02-questions/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"post/2[br.ufmg.engsoft.reprova.routes.api.Request,br.ufmg.engsoft.reprova.routes.api.Response]",response,1
