file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/src/01-command/src/tests/br/ufmg/engsoft/reprova/tests/database/CoarseGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.CoarseGrainedCourseDAOTest,test_insertion/0,false,48,5,3,0,3,1,2,5,0,2,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,8,0,0,false
/src/01-command/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,false,32,4,3,0,3,2,1,12,0,0,0,1,0,0,0,0,1,0,3,0,4,0,1,0,0,0,19,9,2,false
/src/01-command/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,assumeConnection/0,false,46,1,0,0,0,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/src/01-command/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_retrieval/0,false,64,7,6,0,6,1,6,10,0,3,0,6,0,0,0,0,0,0,1,2,3,0,0,0,0,0,9,0,0,false
/src/01-command/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_insertion/0,false,52,7,4,0,4,1,3,9,0,6,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,13,0,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/model/ScoreXml.java,br.ufmg.engsoft.reprova.model.ScoreXml,getScoredCourseFromFile/1[java.io.BufferedReader],false,18,5,0,0,0,2,4,14,1,2,1,4,0,0,0,0,1,0,4,0,2,0,1,0,0,0,20,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/model/ScoreXml.java,br.ufmg.engsoft.reprova.model.ScoreXml,ScoreXml/0,true,14,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/routes/Command.java,br.ufmg.engsoft.reprova.routes.Command,"execute/2[br.ufmg.engsoft.reprova.routes.Request,br.ufmg.engsoft.reprova.routes.Response]",false,12,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/routes/Command.java,br.ufmg.engsoft.reprova.routes.Command,"handle/2[br.ufmg.engsoft.reprova.routes.Request,br.ufmg.engsoft.reprova.routes.Response]",false,9,3,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",false,26,4,2,0,2,4,7,21,3,3,2,7,1,1,0,1,0,0,8,4,3,2,1,0,0,0,15,1,5,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,authorised/1[java.lang.String],false,59,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,DeleteQuestionCommand/1[br.ufmg.engsoft.reprova.database.QuestionsDAO],true,21,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
/src/01-command/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/RegistryController.java,br.ufmg.engsoft.controllers.RegistryController,"login/1[java.util.Map<java.lang.String,java.lang.String>]",false,25,4,2,0,2,1,3,3,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,false
/src/01-command/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/RegistryController.java,br.ufmg.engsoft.controllers.RegistryController,RegistryController/0,true,20,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/database/variability/FineGrainedCourseDAOFactory.java,br.ufmg.engsoft.reprova.database.variability.FineGrainedCourseDAOFactory,"createCourseDAO/2[br.ufmg.engsoft.reprova.database.Mongo,br.ufmg.engsoft.reprova.mime.json.Json]",false,11,4,1,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/model/variability/XMLScoreFactory.java,br.ufmg.engsoft.reprova.model.variability.XMLScoreFactory,createScoreFile/1[java.lang.String],false,10,2,2,0,2,2,1,7,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13,1,0,false
/src/01-command/src/java/br/ufmg/engsoft/reprova/model/CourseFactory.java,br.ufmg.engsoft.reprova.model.CourseFactory,"createCourse/4[int,br.ufmg.engsoft.reprova.model.Course.Reference,java.lang.String,java.util.List<br.ufmg.engsoft.reprova.model.Student>]",false,11,3,7,7,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
