file,class,method,variable,usage
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,logger,2
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,json,2
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,setup/0,db,3
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,assumeConnection/0,db,1
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_retrieval/0,dao,2
/src/04-adjusted/src/tests/br/ufmg/engsoft/reprova/tests/database/FineGrainedCourseDAOTest.java,br.ufmg.engsoft.reprova.tests.database.FineGrainedCourseDAOTest,test_insertion/0,dao,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/Command.java,br.ufmg.engsoft.reprova.routes.Command,authorised/1[java.lang.String],token,3
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",logger,5
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,"execute/2[br.ufmg.engsoft.reprova.routes.command.Request,br.ufmg.engsoft.reprova.routes.command.Response]",questionsDAO,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/command/DeleteQuestionCommand.java,br.ufmg.engsoft.reprova.routes.command.DeleteQuestionCommand,DeleteQuestionCommand/1[br.ufmg.engsoft.reprova.database.QuestionsDAO],questionsDAO,3
/src/04-adjusted/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/RegistryController.java,br.ufmg.engsoft.controllers.RegistryController,"login/1[java.util.Map<java.lang.String,java.lang.String>]",registryService,1
/src/04-adjusted/auth-microservice/src/main/java/br/ufmg/engsoft/controllers/RegistryController.java,br.ufmg.engsoft.controllers.RegistryController,RegistryController/0,registryService,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readScoreFileType/1[java.util.Properties],scoreFileType,2
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setCoarseGrained/0,isLoaded,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileCsv/0,isLoaded,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isCsv/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isXml/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isXml/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readGranularity/1[java.util.Properties],granularity,2
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileXml/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileXml/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileXml/0,isLoaded,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isJson/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,readConfiguration/0,isLoaded,2
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,isFineGrained/0,granularity,2
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setFineGrained/0,isLoaded,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,granularity,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,scoreFileType,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/Configuration.java,br.ufmg.engsoft.reprova.Configuration,setScoreFileJson/0,isLoaded,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",json,5
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,"Score/2[br.ufmg.engsoft.reprova.mime.json.Json,br.ufmg.engsoft.reprova.database.CourseDAO]",courseDAO,4
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,setup/0,logger,1
/src/04-adjusted/src/java/br/ufmg/engsoft/reprova/routes/api/Score.java,br.ufmg.engsoft.reprova.routes.api.Score,setup/0,courseDAO,3
